######## Translation table for ROC # 17
######## Tue Feb  3 20:05:17 EST 1998
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	79	0	710	0	17	12	1877	78
TAGE	1	0	80	0	710	0	17	12	1877	79
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	81	0	710	0	17	12	1877	80
TAGE	1	0	82	0	710	0	17	12	1877	81
TAGE	1	0	83	0	710	0	17	12	1877	82
TAGE	1	0	84	0	710	0	17	12	1877	83
TAGE	1	0	85	0	710	0	17	12	1877	84
TAGE	1	0	86	0	710	0	17	12	1877	85
TAGE	1	0	87	0	710	0	17	12	1877	86
TAGE	1	0	88	0	710	0	17	12	1877	87
TAGE	1	0	89	0	710	0	17	12	1877	88
TAGE	1	0	90	0	710	0	17	12	1877	89
TAGE	1	0	91	0	710	0	17	12	1877	90
TAGE	1	0	92	0	710	0	17	12	1877	91
TAGE	1	0	93	0	710	0	17	12	1877	92
TAGE	1	0	94	0	710	0	17	12	1877	93
TAGE	1	0	95	0	710	0	17	12	1877	94
TAGE	1	0	96	0	710	0	17	12	1877	95
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	145	0	710	0	17	13	1877	48
TAGE	1	0	146	0	710	0	17	13	1877	49
TAGE	1	0	147	0	710	0	17	13	1877	50
TAGE	1	0	148	0	710	0	17	13	1877	51
TAGE	1	0	149	0	710	0	17	13	1877	52
TAGE	1	0	150	0	710	0	17	13	1877	53
TAGE	1	0	151	0	710	0	17	13	1877	54
TAGE	1	0	152	0	710	0	17	13	1877	55
TAGE	1	0	153	0	710	0	17	13	1877	56
TAGE	1	0	154	0	710	0	17	13	1877	57
TAGE	1	0	155	0	710	0	17	13	1877	58
TAGE	1	0	156	0	710	0	17	13	1877	59
TAGE	1	0	157	0	710	0	17	13	1877	60
TAGE	1	0	158	0	710	0	17	13	1877	61
TAGE	1	0	159	0	710	0	17	13	1877	62
TAGE	1	0	160	0	710	0	17	13	1877	63
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	161	0	710	0	17	13	1877	64
TAGE	1	0	162	0	710	0	17	13	1877	65
TAGE	1	0	163	0	710	0	17	13	1877	66
TAGE	1	0	164	0	710	0	17	13	1877	67
TAGE	1	0	165	0	710	0	17	13	1877	68
TAGE	1	0	166	0	710	0	17	13	1877	69
TAGE	1	0	167	0	710	0	17	13	1877	70
TAGE	1	0	168	0	710	0	17	13	1877	71
TAGE	1	0	169	0	710	0	17	13	1877	72
TAGE	1	0	170	0	710	0	17	13	1877	73
TAGE	1	0	171	0	710	0	17	13	1877	74
TAGE	1	0	172	0	710	0	17	13	1877	75
TAGE	1	0	173	0	710	0	17	13	1877	76
TAGE	1	0	174	0	710	0	17	13	1877	77
TAGE	1	0	175	0	710	0	17	13	1877	78
TAGE	1	0	176	0	710	0	17	13	1877	79
